500, 254.00, 347.50, 273.40, 1521.80, 1066.50, 1852.50, 6654.60, 2876.50, 4278.90, 7455.60, 10246.50, 14032.40, 6060.20, 7954.30, 12815.00, 17132.00, 19153.80, 18895.70, 23508.20, 27391.60, 26149.40, 28170.30, 31832.50, 24941.50, 34184.50, 35825.80, 34498.40, 38878.90, 43151.80, 35560.00, 46062.90, 41161.50, 49219.70, 674.80, 2606.00, 431.80, 5074.60, 6333.10, 2950.30, 6620.80, 7281.10, 7124.10, 12119.30, 5860.10, 9186.10, 5976.80, 12833.90, 18049.40, 19084.70, 20377.20, 18142.40, 17919.30, 28808.10, 27593.30, 38277.00, 30927.90, 37618.50, 43416.80, 44920.10, 39464.20, 56078.00, 61161.20, 55652.10, 32240.00, 100027.60
1000, 1149.70, 1272.60, 732.80, 607.20, 2689.00, 1336.60, 5383.00, 3260.10, 6167.50, 8118.10, 9795.40, 11890.00, 9487.30, 15602.00, 15710.90, 21151.70, 18180.20, 18107.60, 21259.60, 26170.10, 23073.00, 28202.20, 28102.70, 27993.70, 34686.70, 33306.40, 41926.90, 42292.40, 46814.00, 44761.30, 51493.00, 47669.40, 48782.40, 1401.40, 4893.70, 4181.60, 2942.30, 6111.00, 3731.00, 5243.90, 4899.90, 3415.50, 7049.90, 14388.40, 6120.50, 12249.80, 11208.80, 11003.70, 13386.90, 12730.90, 14048.00, 19291.50, 25031.80, 20231.40, 27661.40, 28733.50, 38054.80, 49773.40, 59663.00, 46780.70, 48300.50, 56224.90, 64559.80, 33059.80, 101185.60
5000, 35753.60, 37082.70, 19566.20, 15311.70, 9925.60, 9362.60, 8826.20, 8182.20, 10610.40, 10194.00, 12032.20, 12367.50, 12821.40, 14466.10, 13096.00, 14248.60, 19312.20, 23787.90, 24435.60, 22187.60, 21226.30, 25147.30, 26618.00, 24102.80, 28756.10, 29237.10, 33267.80, 26578.50, 32394.20, 26975.30, 34166.70, 32512.60, 33858.70, 33784.80, 24887.80, 21274.70, 14073.40, 16466.90, 11139.80, 13422.00, 12989.70, 15348.10, 19039.10, 17272.10, 17035.10, 21190.30, 18321.20, 16336.10, 24939.40, 28822.90, 22722.40, 27331.90, 25167.20, 30868.60, 34653.10, 32889.20, 31062.70, 39754.40, 35201.50, 40763.00, 46661.40, 36934.90, 41215.70, 26462.80, 71866.40
10000, 132688.50, 134687.59, 75887.20, 61000.50, 45989.00, 35424.70, 29852.10, 26648.50, 23816.50, 23148.60, 22255.80, 22683.40, 22645.20, 25380.20, 23214.10, 24105.30, 26192.80, 26548.00, 30175.70, 30808.40, 32177.00, 34955.50, 32706.00, 31840.20, 32460.70, 31402.80, 31916.30, 41132.40, 33522.80, 38264.30, 39717.80, 38801.50, 38899.00, 136989.91, 84268.60, 64807.30, 50996.90, 41042.60, 35920.40, 34407.60, 33655.20, 33075.90, 31527.00, 33972.80, 32572.20, 31241.40, 33951.80, 29139.40, 35823.50, 31899.40, 36675.40, 39671.30, 35060.10, 33806.40, 45770.40, 46330.10, 42431.00, 41948.50, 43096.60, 42704.30, 50597.80, 45391.70, 51491.80, 42730.00, 66952.10
15000, 301811.81, 305834.69, 163781.70, 130407.20, 92363.20, 72601.00, 66122.60, 60754.60, 57594.70, 50672.60, 47240.10, 47670.30, 46780.80, 47320.10, 50081.10, 44841.60, 40706.00, 46322.20, 50167.70, 47556.50, 46335.10, 50574.60, 49881.80, 52979.30, 54229.50, 51266.10, 51814.30, 53648.00, 46184.00, 56230.20, 56285.40, 53171.50, 60232.00, 304885.50, 182386.30, 138075.30, 101640.90, 85474.20, 73268.80, 69787.30, 60211.30, 56421.00, 53920.30, 50004.40, 50415.90, 49593.90, 46016.30, 52724.50, 51594.80, 50500.00, 48697.10, 47902.60, 55417.40, 55918.80, 48147.40, 59800.30, 57497.60, 53687.70, 51548.70, 54477.40, 59541.60, 54474.60, 57470.90, 55844.80, 74150.90
20000, 542571.19, 535825.31, 278316.91, 181423.00, 153741.59, 132878.50, 116958.90, 102203.00, 95263.20, 87767.90, 81638.60, 78299.20, 75290.60, 74961.10, 69630.30, 68480.90, 71599.50, 76896.10, 72179.10, 72091.60, 77501.20, 76200.40, 78947.20, 73431.70, 77403.00, 77163.00, 77782.80, 73790.90, 75408.20, 81488.40, 81190.90, 90735.60, 88960.50, 524257.50, 322317.69, 248117.00, 184135.41, 146733.50, 123987.50, 109756.80, 93424.50, 96641.90, 87866.50, 79653.80, 79943.60, 80911.80, 76017.40, 77443.50, 75170.70, 74271.70, 76661.10, 73057.90, 79043.20, 76404.70, 82925.40, 70620.50, 75550.80, 70555.60, 75317.30, 81242.00, 82388.20, 82431.00, 81858.30, 79099.40, 119307.80
30000, 1203370.75, 1210770.25, 619451.69, 483110.00, 387399.31, 285564.19, 266982.59, 239776.80, 213426.41, 194789.70, 181931.20, 165317.50, 158333.50, 148943.41, 149094.50, 144331.30, 138884.30, 142399.80, 141574.50, 149065.70, 142942.80, 145819.50, 142636.09, 151916.59, 150833.50, 152842.91, 150872.91, 157518.30, 152745.20, 156810.20, 153877.09, 153927.20, 175024.91, 1200164.12, 719994.69, 541150.38, 410829.00, 322802.59, 269025.50, 238738.59, 210001.59, 195645.09, 180173.70, 174411.41, 161610.91, 160310.41, 151543.30, 146584.59, 143523.09, 147319.00, 141979.59, 143375.30, 143004.80, 141986.70, 143593.59, 141425.70, 142639.70, 137979.09, 154615.80, 147125.20, 163250.41, 155946.20, 163063.30, 159950.41, 185327.09
50000, 3320959.25, 3395514.00, 1901192.38, 1149850.50, 965363.31, 874381.62, 705902.81, 634106.81, 586408.00, 538302.81, 484149.41, 457919.31, 436454.50, 408968.31, 413485.91, 389193.50, 375142.41, 370656.69, 371400.59, 367252.31, 363146.59, 357790.19, 359074.41, 373121.81, 388906.19, 396462.69, 413848.00, 410289.19, 420093.19, 414923.41, 408585.50, 410348.91, 428201.59, 3344314.50, 1983585.25, 1499695.62, 1129124.75, 907847.50, 739167.19, 647774.81, 576438.88, 519996.31, 488652.41, 450936.59, 428678.69, 408955.19, 397070.41, 391864.50, 378205.50, 369787.31, 368098.50, 361205.69, 358587.31, 351547.09, 359899.69, 351339.31, 359653.00, 358685.59, 372047.50, 386843.09, 389186.81, 400962.19, 421258.41, 428727.59, 476689.69
